num_path,num_step,cue,best_word,temporary_best_word,q-value,current_word,neighbours,similarity,adequacy,originality,likeability,likeability_to_cue,goal_value
1,0,façon,façon,façon,0.0,façon_0,autre,0.5221198201179504,0.9502249695254962,0.381686031566854,0.7212201177342983,0.0,1.023067169668827
1,0,façon,façon,façon,0.0,façon_0,évident,0.5282546281814575,0.8868525304359551,0.40261642880684706,0.6887530899938172,0.0,1.023067169668827
1,0,façon,façon,façon,0.0,façon_0,manière,0.9030624628067017,1.0,0.12230704219482653,0.6318608363632611,0.0,1.023067169668827
1,0,façon,façon,façon,0.0,façon_0,manière,0.9030624628067017,1.0,0.11230704219482654,0.5964517438130691,0.0,1.023067169668827
1,0,façon,façon,façon,0.0,façon_0,même,0.4921897053718567,0.8202183988170378,0.3057874372662696,0.6119233282519598,0.0,1.023067169668827
1,0,façon,façon,façon,0.0,façon_0,autre,0.5221198201179504,0.8302249695254962,0.29968603156685397,0.6150762009286239,0.0,1.023067169668827
1,1,façon,autre,autre,0.42453823701636784,autre_1,pouvoir,0.7317034006118774,0.9780975441077421,0.22430215269802875,0.6648217466677874,0.6820378991730873,1.023067169668827
1,1,façon,autre,autre,0.42453823701636784,autre_1,seul,0.6018261909484863,0.8294495698677687,0.21383156824515764,0.5627985482321948,0.6820378991730873,1.023067169668827
1,1,façon,autre,autre,0.42453823701636784,autre_1,évident,0.5974116325378418,0.9418503730883742,0.3316572338109662,0.682613078984414,0.6820378991730873,1.023067169668827
1,1,façon,autre,autre,0.42453823701636784,autre_1,agir,0.5767462849617004,0.9652170705250381,0.25394273820267943,0.6633712064244892,0.6820378991730873,1.023067169668827
1,1,façon,autre,autre,0.42453823701636784,autre_1,supposer,0.6147134304046631,1.0,0.18960346042570025,0.6628041962847722,0.6820378991730873,1.023067169668827
1,1,façon,autre,autre,0.42453823701636784,autre_1,fait,0.6126353740692139,0.9609783065630131,0.28192831722783707,0.6760363005132185,0.6820378991730873,1.023067169668827
1,2,façon,évident,évident,-0.16057528565473544,évident_2,être,0.7158614993095398,0.8826561372464613,0.2894133733056399,0.6322962153470758,0.6525937863515618,0.9325033596264575
1,2,façon,évident,évident,-0.16057528565473544,évident_2,agir,0.6318584680557251,1.0,0.2606959090760037,0.6843179096388697,0.6525937863515618,0.9325033596264575
1,2,façon,évident,évident,-0.16057528565473544,évident_2,être,0.7158614993095398,0.9426561372464614,0.10641337330563991,0.591368219031495,0.6525937863515618,0.9325033596264575
1,2,façon,évident,évident,-0.16057528565473544,évident_2,différence,0.5903635621070862,0.8189218005648963,0.293177053769309,0.595535139793144,0.6525937863515618,0.9325033596264575
1,2,façon,évident,évident,-0.16057528565473544,évident_2,chose,0.6531842350959778,0.831631860546372,0.18316972834871076,0.5630170858883282,0.6525937863515618,0.9325033596264575
1,2,façon,évident,évident,-0.16057528565473544,évident_2,même,0.7405567765235901,0.9487601988794955,0.23063084935145822,0.652248183714296,0.6525937863515618,0.9325033596264575
1,3,façon,agir,agir,0.2773783518483676,agir_3,même,0.7051875591278076,0.985885307702823,0.2432044846147524,0.6761223467985851,0.7080341010148525,0.8499564266108871
1,3,façon,agir,agir,0.2773783518483676,agir_3,considérer,0.5984433889389038,0.9809891686632959,0.18599647526876503,0.6411118444387993,0.7080341010148525,0.8499564266108871
1,3,façon,agir,agir,0.2773783518483676,agir_3,falloir,0.6218387484550476,0.8603542636157959,0.24106568629482783,0.5959393704248518,0.7080341010148525,0.8499564266108871
1,3,façon,agir,agir,0.2773783518483676,agir_3,propre,0.6015153527259827,0.9504069188121661,0.20703040214491192,0.641648625958667,0.7080341010148525,0.8499564266108871
1,3,façon,agir,agir,0.2773783518483676,agir_3,possible,0.6133736968040466,0.9030860811965312,0.2954575236406365,0.6425162647615901,0.7080341010148525,0.8499564266108871
1,3,façon,agir,agir,0.2773783518483676,agir_3,fait,0.6951239705085754,0.8384272281648809,0.258595147909293,0.6006580036868007,0.7080341010148525,0.8499564266108871
1,4,façon,même,même,-0.26608016810470786,même_4,sens,0.5934454798698425,0.8413237135743261,0.37319932985349,0.648576086164725,0.761971227409056,0.7747167017462949
1,4,façon,même,même,-0.26608016810470786,même_4,pouvoir,0.7594183087348938,0.9628917869604099,0.1294879579611147,0.6071542719833565,0.761971227409056,0.7747167017462949
1,4,façon,même,même,-0.26608016810470786,même_4,manière,0.7206353545188904,0.8469521596419217,0.19437086553648786,0.5794256841502143,0.761971227409056,0.7747167017462949
1,4,façon,même,même,-0.26608016810470786,même_4,considérer,0.6044826507568359,0.9998169824898504,0.2611330678938599,0.6851074364752,0.761971227409056,0.7747167017462949
1,4,façon,même,même,-0.26608016810470786,même_4,falloir,0.6514115333557129,0.9453065668224993,0.28629298914028917,0.6634277535549427,0.761971227409056,0.7747167017462949
1,4,façon,même,même,-0.26608016810470786,même_4,seul,0.6781529784202576,0.8696004643283405,0.31135420779369705,0.6330770199177023,0.761971227409056,0.7747167017462949
1,5,façon,considérer,considérer,0.2115175155775184,considérer_5,sorte,0.6927177906036377,0.9208608595046556,0.22112174452787647,0.6204502560275876,0.6543741547415083,0.7061373373666188
1,5,façon,considérer,considérer,0.2115175155775184,considérer_5,devoir,0.6017128825187683,0.9214340142811487,0.3539040460718707,0.6805921954918934,0.6543741547415083,0.7061373373666188
1,5,façon,considérer,considérer,0.2115175155775184,considérer_5,conséquent,0.6521901488304138,0.8854490197910512,0.19679960784472253,0.6011562071027592,0.6543741547415083,0.7061373373666188
1,5,façon,considérer,considérer,0.2115175155775184,considérer_5,prétendre,0.6121349334716797,0.8619055076708827,0.3182474747645762,0.6304634979794423,0.6543741547415083,0.7061373373666188
1,5,façon,considérer,considérer,0.2115175155775184,considérer_5,pouvoir,0.7277146577835083,0.9349409553529402,0.23485214334908472,0.6493093277829683,0.6543741547415083,0.7061373373666188
1,5,façon,considérer,considérer,0.2115175155775184,considérer_5,falloir,0.598138689994812,0.9309481013121168,0.3731915880750448,0.7019527837881177,0.6543741547415083,0.7061373373666188
1,6,façon,même,falloir,0.7104713771828931,falloir,,,,,,0.7261725033887033,0.643628745965141
